MLRA	"Ecological site ID"	"Ecological site legacy ID"	Synonym	Legacy	Date
095X	F095AY004WI	F095AY004WI	F095AY004WI	Yes	2022-05-24
095X	F095AY004WI	F095AY004WI	F095XA004WI	No	2023-11-16
095X	F095AY004WI	F095AY004WI	F095XA004WI	Yes	2023-11-16
095X	F095AY005WI	F095AY005WI	F095AY005WI	No	2022-05-24
095X	F095AY005WI	F095AY005WI	F095AY005WI	Yes	2022-05-24
095X	F095AY005WI	F095AY005WI	F095XA005WI	No	2023-11-16
095X	F095AY005WI	F095AY005WI	F095XA005WI	Yes	2023-11-16
095X	F095AY006WI	F095AY006WI	F095AY006WI	No	2022-05-24
095X	F095AY006WI	F095AY006WI	F095AY006WI	Yes	2022-05-24
095X	F095AY006WI	F095AY006WI	F095XA006WI	No	2023-11-16
095X	F095AY006WI	F095AY006WI	F095XA006WI	Yes	2023-11-16
095X	F095AY007WI	F095AY007WI	F095AY007WI	No	2022-05-24
095X	F095AY007WI	F095AY007WI	F095AY007WI	Yes	2022-05-24
095X	F095AY007WI	F095AY007WI	F095XA007WI	No	2023-11-16
095X	F095AY007WI	F095AY007WI	F095XA007WI	Yes	2023-11-16
095X	F095AY008WI	F095AY008WI	F095AY008WI	No	2022-05-24
095X	F095AY008WI	F095AY008WI	F095AY008WI	Yes	2022-05-24
095X	F095AY008WI	F095AY008WI	F095XA008WI	No	2023-11-16
095X	F095AY008WI	F095AY008WI	F095XA008WI	Yes	2023-11-16
095X	F095AY009WI	F095AY009WI	F095AY009WI	No	2022-05-24
095X	F095AY009WI	F095AY009WI	F095AY009WI	Yes	2022-05-24
095X	F095AY009WI	F095AY009WI	F095XA009WI	No	2023-11-16
095X	F095AY009WI	F095AY009WI	F095XA009WI	Yes	2023-11-16
095X	F095AY010WI	F095AY010WI	F095AY010WI	No	2022-05-24
095X	F095AY010WI	F095AY010WI	F095AY010WI	Yes	2022-05-24
095X	F095AY010WI	F095AY010WI	F095XA010WI	No	2023-11-16
095X	F095AY010WI	F095AY010WI	F095XA010WI	Yes	2023-11-16
095X	F095AY011WI	F095AY011WI	F095AY011WI	No	2022-05-24
095X	F095AY011WI	F095AY011WI	F095AY011WI	Yes	2022-05-24
095X	F095AY011WI	F095AY011WI	F095XA011WI	No	2023-11-16
095X	F095AY011WI	F095AY011WI	F095XA011WI	Yes	2023-11-16
095X	F095BY001WI	F095BY001WI	F095BY001WI	No	2022-05-24
095X	F095BY001WI	F095BY001WI	F095BY001WI	Yes	2022-05-24
095X	F095BY001WI	F095BY001WI	F095XB001WI	No	2023-11-16
095X	F095BY001WI	F095BY001WI	F095XB001WI	Yes	2023-11-16
095X	F095BY002WI	F095BY002WI	F095BY002WI	No	2022-05-24
095X	F095BY002WI	F095BY002WI	F095BY002WI	Yes	2022-05-24
095X	F095BY002WI	F095BY002WI	F095XB002WI	No	2023-11-16
095X	F095BY002WI	F095BY002WI	F095XB002WI	Yes	2023-11-16
095X	F095BY003WI	F095BY003WI	F095BY003WI	No	2022-05-24
095X	F095BY003WI	F095BY003WI	F095BY003WI	Yes	2022-05-24
095X	F095BY003WI	F095BY003WI	F095XB003WI	No	2023-11-16
095X	F095BY003WI	F095BY003WI	F095XB003WI	Yes	2023-11-16
095X	F095BY004WI	F095BY004WI	F095BY004WI	No	2022-05-24
095X	F095BY004WI	F095BY004WI	F095BY004WI	Yes	2022-05-24
095X	F095BY004WI	F095BY004WI	F095XB004WI	No	2023-11-16
095X	F095BY004WI	F095BY004WI	F095XB004WI	Yes	2023-11-16
095X	F095BY005WI	F095BY005WI	F095BY005WI	No	2022-05-24
095X	F095BY005WI	F095BY005WI	F095BY005WI	Yes	2022-05-24
095X	F095BY005WI	F095BY005WI	F095XB005WI	No	2023-11-16
095X	F095BY005WI	F095BY005WI	F095XB005WI	Yes	2023-11-16
095X	F095BY006WI	F095BY006WI	F095BY006WI	No	2022-05-24
095X	F095BY006WI	F095BY006WI	F095BY006WI	Yes	2022-05-24
095X	F095BY006WI	F095BY006WI	F095XB006WI	No	2023-11-16
095X	F095BY006WI	F095BY006WI	F095XB006WI	Yes	2023-11-16
095X	F095BY007WI	F095BY007WI	F095BY007WI	No	2022-05-24
095X	F095BY007WI	F095BY007WI	F095BY007WI	Yes	2022-05-24
095X	F095BY007WI	F095BY007WI	F095XB007WI	No	2023-11-16
095X	F095BY007WI	F095BY007WI	F095XB007WI	Yes	2023-11-16
095X	F095BY008WI	F095BY008WI	F095BY008WI	No	2022-05-24
095X	F095BY008WI	F095BY008WI	F095BY008WI	Yes	2022-05-24
095X	F095BY008WI	F095BY008WI	F095XB008WI	No	2023-11-16
095X	F095BY008WI	F095BY008WI	F095XB008WI	Yes	2023-11-16
095X	F095BY009WI	F095BY009WI	F095BY009WI	No	2022-05-24
095X	F095BY009WI	F095BY009WI	F095BY009WI	Yes	2022-05-24
095X	F095BY009WI	F095BY009WI	F095XB009WI	No	2023-11-16
095X	F095BY009WI	F095BY009WI	F095XB009WI	Yes	2023-11-16
095X	F095BY010WI	F095BY010WI	F095BY010WI	No	2022-05-24
095X	F095BY010WI	F095BY010WI	F095BY010WI	Yes	2022-05-24
095X	F095BY010WI	F095BY010WI	F095XB010WI	No	2023-11-16
095X	F095BY010WI	F095BY010WI	F095XB010WI	Yes	2023-11-16
102D	R102DY015SD	R102DY015SD	R102AY015SD	Yes	2023-03-07
102D	R102DY015SD	R102DY015SD	R102AY015SD	No	2023-03-07
105X	R105XY020WI	R105XY020WI	R105XY002WI	No	2021-11-12
105X	R105XY020WI	R105XY020WI	R105XY002WI	Yes	2021-11-12
105X	R105XY021WI	R105XY021WI	R105XY001WI	No	2021-11-12
105X	R105XY021WI	R105XY021WI	R105XY001WI	Yes	2021-11-12
107X	F107XA213IA	F107XA213IA	F107AY213IA	No	2022-05-24
107X	F107XA213IA	F107XA213IA	F107AY213IA	Yes	2022-05-24
107X	F107XB004MO	F107XB004MO	F107BY004MO	No	2022-05-24
107X	F107XB004MO	F107XB004MO	F107BY004MO	Yes	2022-05-24
107X	F107XB005MO	F107XB005MO	F107BY005MO	No	2022-05-24
107X	F107XB005MO	F107XB005MO	F107BY005MO	Yes	2022-05-24
107X	F107XB009MO	F107XB009MO	F107BY009MO	No	2022-05-24
107X	F107XB009MO	F107XB009MO	F107BY009MO	Yes	2022-05-24
107X	F107XB010MO	F107XB010MO	F107BY010MO	No	2022-05-24
107X	F107XB010MO	F107XB010MO	F107BY010MO	Yes	2022-05-24
107X	F107XB011MO	F107XB011MO	F107BY011MO	No	2022-05-24
107X	F107XB011MO	F107XB011MO	F107BY011MO	Yes	2022-05-24
107X	F107XB015MO	F107XB015MO	F107BY015MO	No	2022-05-24
107X	F107XB015MO	F107XB015MO	F107BY015MO	Yes	2022-05-24
107X	F107XB016MO	F107XB016MO	F107BY016MO	No	2022-05-24
107X	F107XB016MO	F107XB016MO	F107BY016MO	Yes	2022-05-24
107X	F107XB017MO	F107XB017MO	F107BY017MO	No	2022-05-24
107X	F107XB017MO	F107XB017MO	F107BY017MO	Yes	2022-05-24
107X	F107XB026MO	F107XB026MO	F107BY026MO	No	2022-05-24
107X	F107XB026MO	F107XB026MO	F107BY026MO	Yes	2022-05-24
107X	R107XA201IA	R107XA201IA	R107AY201IA	No	2022-05-24
107X	R107XA201IA	R107XA201IA	R107AY201IA	Yes	2022-05-24
107X	R107XA202IA	R107XA202IA	R107AY202IA	No	2022-05-24
107X	R107XA202IA	R107XA202IA	R107AY202IA	Yes	2022-05-24
107X	R107XA203IA	R107XA203IA	R107AY203IA	No	2022-05-24
107X	R107XA203IA	R107XA203IA	R107AY203IA	Yes	2022-05-24
107X	R107XA204IA	R107XA204IA	R107AY204IA	No	2022-05-24
107X	R107XA204IA	R107XA204IA	R107AY204IA	Yes	2022-05-24
107X	R107XA205IA	R107XA205IA	R107AY205IA	No	2022-05-24
107X	R107XA205IA	R107XA205IA	R107AY205IA	Yes	2022-05-24
107X	R107XA206IA	R107XA206IA	R107AY206IA	No	2022-05-24
107X	R107XA206IA	R107XA206IA	R107AY206IA	Yes	2022-05-24
107X	R107XA207IA	R107XA207IA	R107AY207IA	No	2022-05-24
107X	R107XA207IA	R107XA207IA	R107AY207IA	Yes	2022-05-24
107X	R107XA208IA	R107XA208IA	R107AY208IA	No	2022-05-24
107X	R107XA208IA	R107XA208IA	R107AY208IA	Yes	2022-05-24
107X	R107XA209IA	R107XA209IA	R107AY209IA	No	2022-05-24
107X	R107XA209IA	R107XA209IA	R107AY209IA	Yes	2022-05-24
107X	R107XA210IA	R107XA210IA	R107AY210IA	No	2022-05-24
107X	R107XA210IA	R107XA210IA	R107AY210IA	Yes	2022-05-24
107X	R107XA211IA	R107XA211IA	R107AY211IA	No	2022-05-24
107X	R107XA211IA	R107XA211IA	R107AY211IA	Yes	2022-05-24
107X	R107XA212IA	R107XA212IA	R107AY212IA	No	2022-05-24
107X	R107XA212IA	R107XA212IA	R107AY212IA	Yes	2022-05-24
107X	R107XA214IA	R107XA214IA	R107AY214IA	No	2022-05-24
107X	R107XA214IA	R107XA214IA	R107AY214IA	Yes	2022-05-24
107X	R107XA215IA	R107XA215IA	R107AY215IA	No	2022-05-24
107X	R107XA215IA	R107XA215IA	R107AY215IA	Yes	2022-05-24
107X	R107XB001IA	R107XB001IA	R107BY001IA	No	2022-05-24
107X	R107XB001IA	R107XB001IA	R107BY001IA	Yes	2022-05-24
107X	R107XB002MO	R107XB002MO	R107BY002MO	No	2022-05-24
107X	R107XB002MO	R107XB002MO	R107BY002MO	Yes	2022-05-24
107X	R107XB003MO	R107XB003MO	R107BY003MO	No	2022-05-24
107X	R107XB003MO	R107XB003MO	R107BY003MO	Yes	2022-05-24
107X	R107XB006MO	R107XB006MO	R107BY006MO	No	2022-05-24
107X	R107XB006MO	R107XB006MO	R107BY006MO	Yes	2022-05-24
107X	R107XB007MO	R107XB007MO	R107BY007MO	No	2022-05-24
107X	R107XB007MO	R107XB007MO	R107BY007MO	Yes	2022-05-24
107X	R107XB008MO	R107XB008MO	R107BY008MO	No	2022-05-24
107X	R107XB008MO	R107XB008MO	R107BY008MO	Yes	2022-05-24
107X	R107XB012MO	R107XB012MO	R107BY012MO	No	2022-05-24
107X	R107XB012MO	R107XB012MO	R107BY012MO	Yes	2022-05-24
107X	R107XB013MO	R107XB013MO	R107BY013MO	No	2022-05-24
107X	R107XB013MO	R107XB013MO	R107BY013MO	Yes	2022-05-24
107X	R107XB014MO	R107XB014MO	R107BY014MO	No	2022-05-24
107X	R107XB014MO	R107XB014MO	R107BY014MO	Yes	2022-05-24
107X	R107XB018MO	R107XB018MO	R107BY018MO	No	2022-05-24
107X	R107XB018MO	R107XB018MO	R107BY018MO	Yes	2022-05-24
107X	R107XB019MO	R107XB019MO	R107BY019MO	No	2022-05-24
107X	R107XB019MO	R107XB019MO	R107BY019MO	Yes	2022-05-24
107X	R107XB020MO	R107XB020MO	R107BY020MO	No	2022-05-24
107X	R107XB020MO	R107XB020MO	R107BY020MO	Yes	2022-05-24
107X	R107XB021MO	R107XB021MO	R107BY021MO	No	2022-05-24
107X	R107XB021MO	R107XB021MO	R107BY021MO	Yes	2022-05-24
107X	R107XB022IA	R107XB022IA	R107BY022IA	No	2022-05-24
107X	R107XB022IA	R107XB022IA	R107BY022IA	Yes	2022-05-24
107X	R107XB023IA	R107XB023IA	R107BY023IA	No	2022-05-24
107X	R107XB023IA	R107XB023IA	R107BY023IA	Yes	2022-05-24
107X	R107XB024IA	R107XB024IA	R107BY024IA	No	2022-05-24
107X	R107XB024IA	R107XB024IA	R107BY024IA	Yes	2022-05-24
107X	R107XB025IA	R107XB025IA	R107BY025IA	No	2022-05-24
107X	R107XB025IA	R107XB025IA	R107BY025IA	Yes	2022-05-24
107X	R107XB027IA	R107XB027IA	R107BY027IA	No	2022-05-24
107X	R107XB027IA	R107XB027IA	R107BY027IA	Yes	2022-05-24
107X	R107XB030IA	R107XB030IA	R107BY030IA	No	2022-05-24
107X	R107XB030IA	R107XB030IA	R107BY030IA	Yes	2022-05-24
108X	F108XA003IL	F108XA003IL	F108AY003IL	No	2022-05-24
108X	F108XA003IL	F108XA003IL	F108AY003IL	Yes	2022-05-24
108X	F108XA005IL	F108XA005IL	F108AY005IL	No	2022-05-24
108X	F108XA005IL	F108XA005IL	F108AY005IL	Yes	2022-05-24
108X	F108XA011IL	F108XA011IL	F108AY011IL	No	2022-05-24
108X	F108XA011IL	F108XA011IL	F108AY011IL	Yes	2022-05-24
108X	F108XA015IL	F108XA015IL	F108AY015IL	No	2022-05-24
108X	F108XA015IL	F108XA015IL	F108AY015IL	Yes	2022-05-24
108X	F108XA017IL	F108XA017IL	F108AY017IL	No	2022-05-24
108X	F108XA017IL	F108XA017IL	F108AY017IL	Yes	2022-05-24
108X	F108XA019IL	F108XA019IL	F108AY019IL	No	2022-05-24
108X	F108XA019IL	F108XA019IL	F108AY019IL	Yes	2022-05-24
108X	F108XA020IL	F108XA020IL	F108AY020IL	No	2022-05-24
108X	F108XA020IL	F108XA020IL	F108AY020IL	Yes	2022-05-24
108X	F108XB003IL	F108XB003IL	F108BY003IL	No	2022-05-24
108X	F108XB003IL	F108XB003IL	F108BY003IL	Yes	2022-05-24
108X	F108XB004IL	F108XB004IL	F108BY004IL	No	2022-05-24
108X	F108XB004IL	F108XB004IL	F108BY004IL	Yes	2022-05-24
108X	F108XB007IL	F108XB007IL	F108BY007IL	No	2022-05-24
108X	F108XB007IL	F108XB007IL	F108BY007IL	Yes	2022-05-24
108X	F108XB012IL	F108XB012IL	F108BY012IL	No	2022-05-24
108X	F108XB012IL	F108XB012IL	F108BY012IL	Yes	2022-05-24
108X	F108XB014IL	F108XB014IL	F108BY014IL	No	2022-05-24
108X	F108XB014IL	F108XB014IL	F108BY014IL	Yes	2022-05-24
108X	F108XB017IL	F108XB017IL	F108BY017IL	No	2022-05-24
108X	F108XB017IL	F108XB017IL	F108BY017IL	Yes	2022-05-24
108X	F108XB020IL	F108XB020IL	F108BY020IL	No	2022-05-24
108X	F108XB020IL	F108XB020IL	F108BY020IL	Yes	2022-05-24
108X	F108XB021IL	F108XB021IL	F108BY021IL	No	2022-05-24
108X	F108XB021IL	F108XB021IL	F108BY021IL	Yes	2022-05-24
108X	F108XC501IA	F108XC501IA	F108CY501IA	No	2022-05-24
108X	F108XC501IA	F108XC501IA	F108CY501IA	Yes	2022-05-24
108X	F108XC502IA	F108XC502IA	F108CY502IA	No	2022-05-24
108X	F108XC502IA	F108XC502IA	F108CY502IA	Yes	2022-05-24
108X	F108XC505IA	F108XC505IA	F108CY505IA	Yes	2022-05-24
108X	F108XC505IA	F108XC505IA	F108CY505IA	No	2022-05-24
108X	F108XC508IA	F108XC508IA	F108CY508IA	No	2022-05-24
108X	F108XC508IA	F108XC508IA	F108CY508IA	Yes	2022-05-24
108X	F108XC513IA	F108XC513IA	F108CY513IA	No	2022-05-24
108X	F108XC513IA	F108XC513IA	F108CY513IA	Yes	2022-05-24
108X	F108XC514IA	F108XC514IA	F108CY514IA	No	2022-05-24
108X	F108XC514IA	F108XC514IA	F108CY514IA	Yes	2022-05-24
108X	F108XC518IA	F108XC518IA	F108CY518IA	No	2022-05-24
108X	F108XC518IA	F108XC518IA	F108CY518IA	Yes	2022-05-24
108X	F108XC520IA	F108XC520IA	F108CY520IA	No	2022-05-24
108X	F108XC520IA	F108XC520IA	F108CY520IA	Yes	2022-05-24
108X	F108XC521IA	F108XC521IA	F108CY521IA	No	2022-05-24
108X	F108XC521IA	F108XC521IA	F108CY521IA	Yes	2022-05-24
108X	F108XC528IA	F108XC528IA	F108CY528IA	No	2022-05-24
108X	F108XC528IA	F108XC528IA	F108CY528IA	Yes	2022-05-24
108X	F108XC529IA	F108XC529IA	F108CY529IA	No	2022-05-24
108X	F108XC529IA	F108XC529IA	F108CY529IA	Yes	2022-05-24
108X	F108XC530IA	F108XC530IA	F108CY530IA	No	2022-05-24
108X	F108XC530IA	F108XC530IA	F108CY530IA	Yes	2022-05-24
108X	F108XD757IA	F108XD757IA	F108DY757IA	No	2022-05-24
108X	F108XD757IA	F108XD757IA	F108DY757IA	Yes	2022-05-24
108X	F108XD851IA	F108XD851IA	F108DY851IA	No	2022-05-24
108X	F108XD851IA	F108XD851IA	F108DY851IA	Yes	2022-05-24
108X	F108XD901IA	F108XD901IA	F108DY901IA	No	2022-05-24
108X	F108XD901IA	F108XD901IA	F108DY901IA	Yes	2022-05-24
108X	F108XD902IA	F108XD902IA	F108DY902IA	No	2022-05-24
108X	F108XD902IA	F108XD902IA	F108DY902IA	Yes	2022-05-24
108X	F108XD907IA	F108XD907IA	F108DY907IA	No	2022-05-24
108X	F108XD907IA	F108XD907IA	F108DY907IA	Yes	2022-05-24
108X	R108XA001IL	R108XA001IL	R108AY001IL	No	2022-05-24
108X	R108XA001IL	R108XA001IL	R108AY001IL	Yes	2022-05-24
108X	R108XA002IL	R108XA002IL	R108AY002IL	No	2022-05-24
108X	R108XA002IL	R108XA002IL	R108AY002IL	Yes	2022-05-24
108X	R108XA004IL	R108XA004IL	R108AY004IL	No	2022-05-24
108X	R108XA004IL	R108XA004IL	R108AY004IL	Yes	2022-05-24
108X	R108XA006IL	R108XA006IL	R108AY006IL	No	2022-05-24
108X	R108XA006IL	R108XA006IL	R108AY006IL	Yes	2022-05-24
108X	R108XA007IL	R108XA007IL	R108AY007IL	No	2022-05-24
108X	R108XA007IL	R108XA007IL	R108AY007IL	Yes	2022-05-24
108X	R108XA008IL	R108XA008IL	R108AY008IL	No	2022-05-24
108X	R108XA008IL	R108XA008IL	R108AY008IL	Yes	2022-05-24
108X	R108XA009IL	R108XA009IL	R108AY009IL	No	2022-05-24
108X	R108XA009IL	R108XA009IL	R108AY009IL	Yes	2022-05-24
108X	R108XA010IL	R108XA010IL	R108AY010IL	No	2022-05-24
108X	R108XA010IL	R108XA010IL	R108AY010IL	Yes	2022-05-24
108X	R108XA012IL	R108XA012IL	R108AY012IL	No	2022-05-24
108X	R108XA012IL	R108XA012IL	R108AY012IL	Yes	2022-05-24
108X	R108XA013IL	R108XA013IL	R108AY013IL	No	2022-05-24
108X	R108XA013IL	R108XA013IL	R108AY013IL	Yes	2022-05-24
108X	R108XA014IL	R108XA014IL	R108DA014IL	No	2022-05-24
108X	R108XA014IL	R108XA014IL	R108DA014IL	Yes	2022-05-24
108X	R108XA014IL	R108XA014IL	R108AY014IL	No	2022-05-24
108X	R108XA014IL	R108XA014IL	R108AY014IL	Yes	2022-05-24
108X	R108XA014IL	R108XA014IL	R108XD014IL	No	2023-01-17
108X	R108XA014IL	R108XA014IL	R108XD014IL	Yes	2023-01-17
108X	R108XA016IL	R108XA016IL	R108AY016IL	No	2022-05-24
108X	R108XA016IL	R108XA016IL	R108AY016IL	Yes	2022-05-24
108X	R108XA018IL	R108XA018IL	R108AY018IL	No	2022-05-24
108X	R108XA018IL	R108XA018IL	R108AY018IL	Yes	2022-05-24
108X	R108XB001IL	R108XB001IL	R108BY001IL	No	2022-05-24
108X	R108XB001IL	R108XB001IL	R108BY001IL	Yes	2022-05-24
108X	R108XB002IL	R108XB002IL	R108BY002IL	No	2022-05-24
108X	R108XB002IL	R108XB002IL	R108BY002IL	Yes	2022-05-24
108X	R108XB005IL	R108XB005IL	R108BY005IL	No	2022-05-24
108X	R108XB005IL	R108XB005IL	R108BY005IL	Yes	2022-05-24
108X	R108XB006IL	R108XB006IL	R108BY006IL	No	2022-05-24
108X	R108XB006IL	R108XB006IL	R108BY006IL	Yes	2022-05-24
108X	R108XB008IL	R108XB008IL	R108BY008IL	No	2022-05-24
108X	R108XB008IL	R108XB008IL	R108BY008IL	Yes	2022-05-24
108X	R108XB009IL	R108XB009IL	R108BY009IL	No	2022-05-24
108X	R108XB009IL	R108XB009IL	R108BY009IL	Yes	2022-05-24
